age,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,sex_F,famsize_GT3,Pstatus_T,address_U,schoolsup_YES,famsup_YES,activities_YES,paid_YES,internet_YES,nursery_YES,higher_YES,romantic_YES,school_GP,G1,G2,G3_,G3
18,1,1,1,3,1,2,1,2,0,5,2,3,1,2,3,2,1,1,0,1,0,0,0,0,0,1,1,1,0,8,10,11,pass
18,1,2,1,1,1,1,2,2,0,4,1,1,1,1,4,0,1,0,1,1,0,1,0,0,0,1,0,0,0,11,11,12,pass
18,2,2,3,5,2,2,2,3,0,4,2,1,1,1,4,5,1,0,1,0,0,0,0,0,1,1,1,1,0,14,14,15,pass
17,4,3,3,5,2,2,2,2,1,4,5,5,1,3,2,4,0,0,1,0,0,1,1,1,1,0,1,1,0,10,11,11,pass
18,3,3,3,3,1,1,1,2,0,5,3,4,1,1,5,0,1,0,1,1,0,1,0,0,0,1,1,1,0,10,10,10,pass
17,4,4,4,3,4,1,2,2,0,4,3,3,1,2,5,2,1,0,1,0,0,1,1,1,1,1,1,0,0,12,12,12,pass
17,3,2,3,5,3,2,2,2,0,1,2,3,1,2,5,0,1,1,0,1,0,0,0,0,0,1,1,1,0,15,14,15,pass
18,1,1,5,3,2,1,2,1,0,3,3,2,1,2,3,2,0,1,1,1,0,0,0,0,1,0,1,1,0,14,13,14,pass
18,1,1,1,3,1,1,2,3,0,5,3,2,1,1,4,0,1,1,1,1,0,0,0,0,1,1,1,0,0,19,17,18,pass
18,1,2,1,5,1,2,3,2,0,4,3,4,1,4,5,0,1,1,0,0,0,0,0,0,0,1,1,1,0,16,15,15,pass
18,3,3,3,3,4,2,2,2,0,4,3,2,1,3,3,6,1,0,1,1,0,1,0,0,1,1,1,1,0,13,12,13,pass
17,4,4,1,1,1,2,1,2,0,2,3,4,1,1,1,4,1,1,1,1,0,1,1,0,1,1,1,1,0,15,14,15,pass
17,1,2,5,3,1,1,2,2,0,3,2,2,1,2,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,13,13,13,pass
18,1,3,1,5,1,2,2,2,0,3,3,4,2,4,3,0,0,0,1,0,0,1,0,1,0,1,1,0,0,8,10,9,fail
18,4,4,4,3,4,2,2,3,0,4,2,2,2,2,5,0,0,1,1,1,0,0,0,0,1,1,1,1,0,15,16,16,pass
17,1,1,5,3,3,2,3,1,1,5,2,1,1,2,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,8,8,9,fail
18,2,3,1,3,1,1,2,1,0,5,2,3,1,2,4,0,1,0,1,1,0,1,0,0,1,1,1,1,0,10,10,10,pass
18,1,2,1,3,4,1,3,1,0,4,3,3,2,3,3,3,0,1,1,0,0,1,1,0,1,1,0,1,0,9,10,10,pass
17,2,2,5,1,2,2,1,3,0,3,4,3,1,1,3,8,1,0,1,1,0,0,1,0,0,1,1,1,0,10,11,12,pass
17,1,2,5,5,1,2,1,1,0,3,5,5,1,3,1,4,1,0,1,0,0,0,1,0,1,1,1,0,0,7,8,9,fail
18,4,4,5,5,3,2,2,3,0,5,4,4,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,15,17,17,pass
18,1,1,5,5,2,2,4,3,0,4,3,2,1,2,4,4,1,0,1,0,0,0,0,0,1,1,1,0,0,10,11,12,pass
19,1,1,1,5,1,3,2,2,1,4,3,3,1,1,3,4,1,0,1,0,0,1,0,0,1,1,1,1,0,7,8,9,fail
18,4,4,4,3,1,2,1,2,0,5,4,3,3,4,2,1,1,1,1,0,0,0,1,0,1,1,1,0,0,13,14,14,pass
18,3,3,5,5,2,2,1,2,0,4,1,3,1,2,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,16,16,16,pass
17,3,1,1,5,3,2,1,2,0,4,5,4,2,3,1,10,1,0,1,0,0,1,1,0,1,0,1,0,0,8,9,9,fail
18,4,4,4,4,2,1,1,2,0,3,2,4,1,4,2,4,0,0,1,1,0,0,1,0,1,0,1,0,0,17,18,19,pass
17,2,3,5,3,2,1,2,2,0,4,4,3,1,1,3,4,0,0,1,1,0,0,1,0,1,1,1,0,0,14,15,16,pass
18,2,2,1,5,4,2,2,3,0,5,3,3,1,3,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,14,17,15,pass
17,4,3,4,5,4,2,2,2,0,5,5,4,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,6,9,11,pass
18,4,4,4,1,3,2,3,1,0,4,4,3,2,2,5,4,1,0,1,0,0,1,1,0,1,1,1,1,0,7,9,10,pass
19,2,3,3,5,1,2,1,3,1,5,4,2,1,2,5,4,1,0,1,0,0,0,1,0,1,0,1,0,0,10,11,10,pass
18,3,1,4,3,1,2,1,2,0,4,3,4,1,1,1,4,1,1,1,1,0,1,0,0,1,1,1,0,0,15,15,16,pass
18,1,1,5,5,1,2,2,2,0,1,1,1,1,1,5,6,1,0,1,1,0,0,1,0,0,1,1,0,0,11,12,9,fail
17,3,1,3,3,1,2,2,1,0,2,4,5,3,4,2,6,0,1,1,1,0,0,0,0,1,0,1,0,0,10,10,10,pass
18,3,2,3,5,1,2,3,1,0,4,4,1,3,4,5,4,0,1,1,0,0,0,0,0,1,0,1,0,0,10,11,11,pass
