,age,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,sex_F,famsize_GT3,Pstatus_T,address_U,schoolsup_YES,famsup_YES,activities_YES,paid_YES,internet_YES,nursery_YES,higher_YES,romantic_YES,school_GP,G1,G2,G3
598,18,1,1,1,3,1,2,1,2,0,5,2,3,1,2,3,2,1,1,0,1,0,0,0,0,0,1,1,1,0,8,10,pass
599,18,1,2,1,1,1,1,2,2,0,4,1,1,1,1,4,0,1,0,1,1,0,1,0,0,0,1,0,0,0,11,11,pass
600,18,2,2,3,5,2,2,2,3,0,4,2,1,1,1,4,5,1,0,1,0,0,0,0,0,1,1,1,1,0,14,14,pass
601,17,4,3,3,5,2,2,2,2,1,4,5,5,1,3,2,4,0,0,1,0,0,1,1,1,1,0,1,1,0,10,11,pass
602,18,3,3,3,3,1,1,1,2,0,5,3,4,1,1,5,0,1,0,1,1,0,1,0,0,0,1,1,1,0,10,10,pass
603,17,4,4,4,3,4,1,2,2,0,4,3,3,1,2,5,2,1,0,1,0,0,1,1,1,1,1,1,0,0,12,12,pass
604,17,3,2,3,5,3,2,2,2,0,1,2,3,1,2,5,0,1,1,0,1,0,0,0,0,0,1,1,1,0,15,14,pass
605,18,1,1,5,3,2,1,2,1,0,3,3,2,1,2,3,2,0,1,1,1,0,0,0,0,1,0,1,1,0,14,13,pass
606,18,1,1,1,3,1,1,2,3,0,5,3,2,1,1,4,0,1,1,1,1,0,0,0,0,1,1,1,0,0,19,17,pass
607,18,1,2,1,5,1,2,3,2,0,4,3,4,1,4,5,0,1,1,0,0,0,0,0,0,0,1,1,1,0,16,15,pass
608,18,3,3,3,3,4,2,2,2,0,4,3,2,1,3,3,6,1,0,1,1,0,1,0,0,1,1,1,1,0,13,12,pass
609,17,4,4,1,1,1,2,1,2,0,2,3,4,1,1,1,4,1,1,1,1,0,1,1,0,1,1,1,1,0,15,14,pass
610,17,1,2,5,3,1,1,2,2,0,3,2,2,1,2,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,13,13,pass
611,18,1,3,1,5,1,2,2,2,0,3,3,4,2,4,3,0,0,0,1,0,0,1,0,1,0,1,1,0,0,8,10,fail
612,18,4,4,4,3,4,2,2,3,0,4,2,2,2,2,5,0,0,1,1,1,0,0,0,0,1,1,1,1,0,15,16,pass
613,17,1,1,5,3,3,2,3,1,1,5,2,1,1,2,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,8,8,fail
614,18,2,3,1,3,1,1,2,1,0,5,2,3,1,2,4,0,1,0,1,1,0,1,0,0,1,1,1,1,0,10,10,pass
615,18,1,2,1,3,4,1,3,1,0,4,3,3,2,3,3,3,0,1,1,0,0,1,1,0,1,1,0,1,0,9,10,pass
616,17,2,2,5,1,2,2,1,3,0,3,4,3,1,1,3,8,1,0,1,1,0,0,1,0,0,1,1,1,0,10,11,pass
617,17,1,2,5,5,1,2,1,1,0,3,5,5,1,3,1,4,1,0,1,0,0,0,1,0,1,1,1,0,0,7,8,fail
618,18,4,4,5,5,3,2,2,3,0,5,4,4,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,15,17,pass
619,18,1,1,5,5,2,2,4,3,0,4,3,2,1,2,4,4,1,0,1,0,0,0,0,0,1,1,1,0,0,10,11,pass
620,19,1,1,1,5,1,3,2,2,1,4,3,3,1,1,3,4,1,0,1,0,0,1,0,0,1,1,1,1,0,7,8,fail
621,18,4,4,4,3,1,2,1,2,0,5,4,3,3,4,2,1,1,1,1,0,0,0,1,0,1,1,1,0,0,13,14,pass
622,18,3,3,5,5,2,2,1,2,0,4,1,3,1,2,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,16,16,pass
623,17,3,1,1,5,3,2,1,2,0,4,5,4,2,3,1,10,1,0,1,0,0,1,1,0,1,0,1,0,0,8,9,fail
624,18,4,4,4,4,2,1,1,2,0,3,2,4,1,4,2,4,0,0,1,1,0,0,1,0,1,0,1,0,0,17,18,pass
625,17,2,3,5,3,2,1,2,2,0,4,4,3,1,1,3,4,0,0,1,1,0,0,1,0,1,1,1,0,0,14,15,pass
626,18,2,2,1,5,4,2,2,3,0,5,3,3,1,3,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,14,17,pass
627,17,4,3,4,5,4,2,2,2,0,5,5,4,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,6,9,pass
628,18,4,4,4,1,3,2,3,1,0,4,4,3,2,2,5,4,1,0,1,0,0,1,1,0,1,1,1,1,0,7,9,pass
629,19,2,3,3,5,1,2,1,3,1,5,4,2,1,2,5,4,1,0,1,0,0,0,1,0,1,0,1,0,0,10,11,pass
630,18,3,1,4,3,1,2,1,2,0,4,3,4,1,1,1,4,1,1,1,1,0,1,0,0,1,1,1,0,0,15,15,pass
631,18,1,1,5,5,1,2,2,2,0,1,1,1,1,1,5,6,1,0,1,1,0,0,1,0,0,1,1,0,0,11,12,fail
632,17,3,1,3,3,1,2,2,1,0,2,4,5,3,4,2,6,0,1,1,1,0,0,0,0,1,0,1,0,0,10,10,pass
633,18,3,2,3,5,1,2,3,1,0,4,4,1,3,4,5,4,0,1,1,0,0,0,0,0,1,0,1,0,0,10,11,pass
